ID,T,tau,time,N_total,N_bulk,N_surface,Volume,R_min,R_max,R_diff,R_avg,R_std,R_skew,R_kurt,S_100,S_111,S_110,S_311,Curve_1-10,Curve_11-20,Curve_21-30,Curve_31-40,Curve_41-50,Curve_51-60,Curve_61-70,Curve_71-80,Curve_81-90,Curve_91-100,Curve_101-110,Curve_111-120,Curve_121-130,Curve_131-140,Curve_141-150,Curve_151-160,Curve_161-170,Curve_171-180,Avg_total,Avg_bulk,Avg_surf,TCN_0,TCN_1,TCN_2,TCN_3,TCN_4,TCN_5,TCN_6,TCN_7,TCN_8,TCN_9,TCN_10,TCN_11,TCN_12,TCN_13,TCN_14,TCN_15,TCN_16,TCN_17,TCN_18,TCN_19,TCN_20,BCN_0,BCN_1,BCN_2,BCN_3,BCN_4,BCN_5,BCN_6,BCN_7,BCN_8,BCN_9,BCN_10,BCN_11,BCN_12,BCN_13,BCN_14,BCN_15,BCN_16,BCN_17,BCN_18,BCN_19,BCN_20,SCN_0,SCN_1,SCN_2,SCN_3,SCN_4,SCN_5,SCN_6,SCN_7,SCN_8,SCN_9,SCN_10,SCN_11,SCN_12,SCN_13,SCN_14,SCN_15,SCN_16,SCN_17,SCN_18,SCN_19,SCN_20,Avg_bonds,Std_bonds,Max_bonds,Min_bonds,N_bonds,FCC,HCP,ICOS,DECA,angle_avg,angle_std,q6q6_avg_total,q6q6_avg_bulk,q6q6_avg_surf,q6q6_T0,q6q6_T1,q6q6_T2,q6q6_T3,q6q6_T4,q6q6_T5,q6q6_T6,q6q6_T7,q6q6_T8,q6q6_T9,q6q6_T10,q6q6_T11,q6q6_T12,q6q6_T13,q6q6_T14,q6q6_T15,q6q6_T16,q6q6_T17,q6q6_T18,q6q6_T19,q6q6_T20,q6q6_T20+,q6q6_B0,q6q6_B1,q6q6_B2,q6q6_B3,q6q6_B4,q6q6_B5,q6q6_B6,q6q6_B7,q6q6_B8,q6q6_B9,q6q6_B10,q6q6_B11,q6q6_B12,q6q6_B13,q6q6_B14,q6q6_B15,q6q6_B16,q6q6_B17,q6q6_B18,q6q6_B19,q6q6_B20,q6q6_B20+,q6q6_S0,q6q6_S1,q6q6_S2,q6q6_S3,q6q6_S4,q6q6_S5,q6q6_S6,q6q6_S7,q6q6_S8,q6q6_S9,q6q6_S10,q6q6_S11,q6q6_S12,q6q6_S13,q6q6_S14,q6q6_S15,q6q6_S16,q6q6_S17,q6q6_S18,q6q6_S19,q6q6_S20,q6q6_S20+,Surf_defects_mol,Surf_micros_mol,Surf_facets_mol,Total_E,Formation_E
182,303,0.000225,2,507,230,277,7.45E-27,5.2032,15.771,10.5678,11.1628,2.0913,-0.2495,-0.0599,0,18,47,2,28,81,100,65,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10.1657,12.3435,8.3574,0,0,0,0,1,2,24,56,71,64,38,49,111,67,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,107,67,22,2,0,0,0,0,0,0,0,0,0,1,2,24,56,71,64,32,23,4,0,0,0,0,0,0,0,0,2.7735,0.2074,3.39997,2.3205,2577,0,0,1,0,94.498,33.94350595,1.0927,1.1087,1.0794,257,127,48,25,23,13,7,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,114,56,29,9,10,5,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,143,71,19,16,13,8,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168.207,385.053,-1730.1336,252.2364
183,303,0.000225,3,851,433,418,1.25E-26,7.9847,21.2656,13.2809,13.6565,2.678,0.4578,-0.0842,2,41,52,22,62,43,177,102,27,7,0,0,0,0,0,0,0,0,0,0,0,0,10.1363,12.0346,8.1699,0,0,0,0,5,16,58,71,75,89,80,51,369,28,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,368,28,8,1,0,0,0,0,0,0,0,0,0,5,16,58,71,75,89,76,27,1,0,0,0,0,0,0,0,0,2.74446,0.14256,3.39616,2.3556,4313,226,115,0,3,95.6525,34.6368726,7.9577,10.4942,5.3301,73,41,20,32,28,41,43,60,53,80,39,30,307,4,0,0,0,0,0,0,0,0,5,15,7,8,3,7,5,11,10,12,15,25,306,4,0,0,0,0,0,0,0,0,68,26,13,24,25,34,38,49,43,68,24,5,1,0,0,0,0,0,0,0,0,0,0,181.108,322.372,-2978.4051,349.0049
184,303,0.000225,4,993,530,463,1.46E-26,8.9415,21.2983,12.3569,14.347,2.6611,0.4027,-0.3126,12,46,62,35,90,33,180,128,21,11,0,0,0,0,0,0,0,0,0,0,0,0,10.2256,12.0434,8.1447,0,0,0,0,7,17,57,87,90,105,62,52,478,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,474,35,3,0,0,0,0,0,0,0,0,0,0,7,17,57,87,90,105,62,34,4,0,0,0,0,0,0,0,0,2.74187,0.13501,3.39761,2.3276,5077,327,128,0,6,95.8775,34.83943877,9.1259,11.4302,6.4881,22,14,26,21,33,39,59,76,75,94,49,49,423,13,0,0,0,0,0,0,0,0,0,2,4,1,6,1,3,4,12,15,12,34,423,13,0,0,0,0,0,0,0,0,22,12,22,20,27,38,56,72,63,79,37,15,0,0,0,0,0,0,0,0,0,0,0,173.834,301.106,-3498.2354,384.3946
191,303,0.00025,1,462,209,253,6.79E-27,5.6978,16.5742,10.8764,10.8415,1.9779,0.3332,-0.0249,0,13,35,3,22,96,83,46,2,2,2,0,0,0,0,0,0,0,0,0,0,0,10.1905,12.3828,8.3794,0,2,0,0,3,1,31,30,56,68,45,39,96,73,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,91,72,17,1,0,0,0,0,0,0,2,0,0,3,1,31,30,56,68,44,12,5,1,0,0,0,0,0,0,0,2.7779,0.20722,3.39972,2.08537,2354,1,0,2,1,94.4678,34.04843848,0.8874,0.933,0.8498,247,113,55,23,12,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,102,58,29,10,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145,55,26,13,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.448,144.559,400.318,-1573.6783,232.7417
192,303,0.00025,2,469,217,252,6.89E-27,6.7425,15.8094,9.0668,10.8045,1.7275,0.3025,-0.1363,0,22,38,1,25,87,93,40,3,4,0,0,0,0,0,0,0,0,0,0,0,0,10.2772,12.3963,8.4524,0,0,0,0,1,2,25,36,64,61,44,49,93,70,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,92,69,22,2,0,0,0,0,0,0,0,0,0,1,2,25,36,64,61,43,18,1,1,0,0,0,0,0,0,0,2.772,0.19765,3.39718,2.3125,2410,1,2,0,4,94.5793,34.02690864,1.1812,1.2581,1.1151,222,118,44,40,20,13,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,97,55,21,22,10,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,63,23,18,10,7,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140.211,407.488,-1611.256,222.534
193,303,0.00025,3,682,362,320,1.00E-26,8.7181,16.6278,7.9098,12.2774,1.3016,-0.0301,-0.192,0,50,62,7,66,74,113,59,7,1,0,0,0,0,0,0,0,0,0,0,0,0,10.5161,12.326,8.4688,0,0,0,0,1,6,25,57,68,79,57,36,235,104,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,230,104,14,0,0,0,0,0,0,0,0,0,0,1,6,25,57,68,79,57,22,5,0,0,0,0,0,0,0,0,2.76917,0.18283,3.39542,2.33404,3586,98,50,0,1,95.3471,34.52183978,7.4457,9.7845,4.8,44,31,36,30,44,41,45,48,52,54,43,43,134,33,4,0,0,0,0,0,0,0,5,3,9,6,13,10,16,17,22,20,32,39,133,33,4,0,0,0,0,0,0,0,39,28,27,24,31,31,29,31,30,34,11,4,1,0,0,0,0,0,0,0,0,0,0,134.085,340.486,-2390.341,276.279
194,303,0.00025,4,945,516,429,1.39E-26,9.7671,21.2145,11.4475,13.9679,2.1979,0.7437,0.4755,8,37,45,44,73,21,185,128,17,5,0,0,0,0,0,0,0,0,0,0,0,0,10.1947,11.9903,8.035,0,0,0,0,10,12,68,81,74,92,61,53,477,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,476,16,1,0,0,0,0,0,0,0,0,0,0,10,12,68,81,74,92,61,30,1,0,0,0,0,0,0,0,0,2.73554,0.12316,3.39648,2.32115,4817,346,117,0,0,96.0274,34.79361506,9.5259,11.7984,6.7925,11,8,12,12,32,38,57,88,53,81,49,42,453,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,5,14,28,452,9,0,0,0,0,0,0,0,0,11,8,12,12,32,36,56,86,50,76,35,14,1,0,0,0,0,0,0,0,0,0,0,185.926,279.432,-3336.4125,358.5375
201,323,0.000025,1,236,93,143,3.47E-27,6.8455,8.9067,2.0612,8.1352,0.5958,-0.8442,-0.2846,1,24,46,0,25,0,31,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.4915,12.0108,7.8531,0,0,0,0,0,0,46,24,24,26,0,24,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,46,24,24,26,0,23,0,0,0,0,0,0,0,0,0,2.72198,0.11368,3.38493,2.42506,1120,90,0,0,0,95.4686,34.88448672,9.4915,12.0108,7.8531,0,0,0,0,0,0,46,24,24,26,0,24,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,24,24,26,0,23,0,0,0,0,0,0,0,0,0,0,0,304.762,317.823,-795.45475,127.30525
202,323,0.000025,2,238,101,137,3.50E-27,6.9627,9.6711,2.7084,8.2612,0.5083,-0.1614,0.0088,8,32,30,19,40,36,42,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6387,12.0297,7.8759,0,0,0,0,0,0,19,42,29,31,16,0,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,29,31,16,0,0,0,0,0,0,0,0,0,0,2.72841,0.12305,3.39397,2.38483,1147,50,42,0,6,95.0863,34.38149578,8.7227,10.4257,7.4672,2,2,4,0,10,0,19,40,44,32,15,0,68,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,24,1,0,0,68,2,0,0,0,0,0,0,0,0,2,0,0,0,10,0,19,40,20,31,15,0,0,0,0,0,0,0,0,0,0,0,0,263.347,328.104,-805.50405,125.07595
203,323,0.000025,3,242,92,150,3.56E-27,6.7806,9.5235,2.7428,8.1828,0.6249,-0.5758,-0.196,0,24,48,0,24,0,19,101,4,2,0,0,0,0,0,0,0,0,0,0,0,0,9.438,12.0217,7.8533,0,0,0,0,4,2,48,24,0,48,0,24,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,0,0,4,2,48,24,0,48,0,24,0,0,0,0,0,0,0,0,0,2.71684,0.11195,3.39701,2.32266,1142,90,0,0,0,95.539,34.96513519,9.3719,12.0217,7.7467,0,2,0,0,4,0,48,24,8,40,0,24,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,48,24,8,40,0,24,0,0,0,0,0,0,0,0,0,0,0,331.172,305.698,-813.22469,132.99531
204,323,0.000025,4,247,100,147,3.63E-27,6.5342,10.4301,3.8959,8.4694,1.1878,0.1132,-1.3929,0,61,34,15,59,28,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6275,12.03,7.9932,0,0,0,0,0,0,20,32,30,59,6,0,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,30,59,6,0,0,0,0,0,0,0,0,0,0,2.72354,0.11604,3.38076,2.36722,1189,50,43,0,4,95.1987,34.52999013,8.834,10.73,7.5442,1,2,3,1,10,4,21,26,39,61,4,0,73,2,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,19,1,0,0,73,2,0,0,0,0,0,0,0,0,1,1,0,0,10,4,21,26,20,60,4,0,0,0,0,0,0,0,0,0,0,0,0,216.312,395.186,-836.38456,129.38544
205,323,0.000025,5,250,99,151,3.67E-27,6.7611,9.5653,2.8043,8.3203,0.6292,-0.5477,0.1832,0,26,28,9,26,3,42,72,6,2,0,0,0,0,0,0,0,0,0,0,0,0,9.52,12.0505,7.8609,0,0,0,0,2,5,38,29,10,46,4,15,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,5,0,0,0,0,0,0,0,0,0,0,0,2,5,38,29,10,46,4,15,2,0,0,0,0,0,0,0,0,2.72372,0.12728,3.39356,2.38795,1190,94,0,0,0,95.5457,34.85212062,9.216,11.9899,7.3974,6,0,0,2,1,3,40,30,15,35,2,20,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94,2,0,0,0,0,0,0,0,0,6,0,0,2,1,3,40,30,15,35,2,17,0,0,0,0,0,0,0,0,0,0,0,304.135,308.245,-840.41863,137.08137
206,323,0.000025,6,256,107,149,3.76E-27,7.1063,10.1717,3.0655,8.4956,0.6422,0.3272,-0.3532,0,39,30,3,43,39,38,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9.9453,12.3925,8.1879,0,0,0,0,0,4,16,21,35,54,18,5,61,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,61,38,4,0,0,0,0,0,0,0,0,0,0,0,4,16,21,35,54,18,1,0,0,0,0,0,0,0,0,0,2.7556,0.17809,3.39517,2.35527,1273,10,25,0,7,94.6265,34.19326831,5.3828,6.486,4.5906,12,15,23,21,42,24,22,28,26,24,6,4,7,2,0,0,0,0,0,0,0,0,4,5,9,5,6,7,12,18,13,9,6,4,7,2,0,0,0,0,0,0,0,0,8,10,14,16,36,17,10,10,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,164.558,433.47,-863.51399,137.44601
207,323,0.000025,7,258,116,142,3.79E-27,7.5553,10.1428,2.5876,8.5631,0.5879,0.5173,-0.0804,0,47,51,0,48,58,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.969,12.1552,8.1831,0,0,0,0,0,0,12,1,78,51,0,0,98,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,78,51,0,0,0,0,0,0,0,0,0,0,0,2.74519,0.14771,3.38565,2.36537,1286,11,51,0,21,94.9523,34.25794251,6.0155,6.4224,5.6831,11,5,11,16,66,16,6,12,57,44,2,3,9,0,0,0,0,0,0,0,0,0,0,4,11,9,11,15,4,6,32,10,2,3,9,0,0,0,0,0,0,0,0,0,11,1,0,7,55,1,2,6,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,51.772,513.742,-875.40847,133.37153
208,323,0.000025,8,260,116,144,3.82E-27,7.802,9.5842,1.7822,8.5737,0.5247,0.4198,-0.8277,24,48,0,41,72,3,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6077,12.0086,7.6736,0,0,0,0,0,0,23,49,24,48,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,49,24,48,0,0,0,0,0,0,0,0,0,0,0,2.72374,0.10809,3.33932,2.42946,1249,115,0,0,0,95.5663,34.9787479,9.6077,12.0086,7.6736,0,0,0,0,0,0,23,49,24,48,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,49,24,48,0,0,0,0,0,0,0,0,0,0,0,0,0,284.534,284.534,-883.94618,132.65382
209,323,0.000025,9,268,117,151,3.94E-27,7.7643,10.3336,2.5693,8.6514,0.6,0.6897,-0.192,14,43,7,27,64,2,52,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,9.6045,11.9915,7.755,0,0,0,0,2,3,21,42,27,50,4,3,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,2,3,21,42,27,50,4,2,0,0,0,0,0,0,0,0,0,2.72234,0.1125,3.38063,2.30287,1287,104,12,0,0,95.4924,34.90991753,9.4254,11.9573,7.4636,2,0,1,1,3,5,23,40,24,49,2,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,115,0,0,0,0,0,0,0,0,0,2,0,1,1,3,5,23,40,23,49,2,2,0,0,0,0,0,0,0,0,0,0,0,260.705,318.213,-907.99429,139.88571
210,323,0.000025,10,273,109,164,4.01E-27,6.7319,10.5197,3.7878,8.6478,0.9253,-0.1665,-0.9755,0,24,18,13,30,6,77,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6044,12.055,7.9756,0,0,0,0,0,8,29,33,27,30,30,8,102,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,5,1,0,0,0,0,0,0,0,0,0,0,0,8,29,33,27,30,30,7,0,0,0,0,0,0,0,0,0,2.73501,0.15039,3.39767,2.3578,1311,76,16,0,0,95.0936,34.52279883,8.2271,11.367,6.1402,10,7,13,9,4,13,20,33,7,55,7,11,80,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,5,5,10,80,4,0,0,0,0,0,0,0,0,8,7,13,9,4,13,20,31,6,50,2,1,0,0,0,0,0,0,0,0,0,0,0,263.457,353.786,-915.41914,152.01086
211,323,0.00005,1,274,119,155,4.03E-27,7.7421,10.3555,2.6134,8.7042,0.6017,0.4831,-0.6479,1,46,18,8,51,7,63,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7226,12.0504,7.9355,0,0,0,0,2,3,20,41,18,58,9,5,111,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,7,0,0,0,0,0,0,0,0,0,0,0,2,3,20,41,18,58,9,4,0,0,0,0,0,0,0,0,0,2.73261,0.13901,3.38261,2.35911,1332,110,0,0,0,95.4073,35.01248073,9.4234,11.9748,7.4645,2,2,2,2,2,3,21,40,19,59,4,4,108,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,108,6,0,0,0,0,0,0,0,0,2,2,2,2,2,3,21,40,18,59,3,1,0,0,0,0,0,0,0,0,0,0,0,247.496,333.745,-928.5875,142.7525
212,323,0.00005,2,279,110,169,4.10E-27,6.4188,10.6265,4.2077,8.7094,0.9589,-0.1718,-0.8096,0,20,33,10,24,13,65,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6703,12.1273,8.071,0,0,0,0,0,6,30,36,28,30,23,18,93,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91,12,3,0,0,0,0,0,0,0,0,0,0,0,6,30,36,28,30,23,14,2,0,0,0,0,0,0,0,0,2.73784,0.14709,3.39626,2.32234,1349,60,24,1,0,94.9357,34.47328481,7.9068,10.8818,5.9704,19,8,10,6,14,19,12,31,15,34,9,23,76,3,0,0,0,0,0,0,0,0,5,0,0,0,1,2,2,0,1,3,2,15,76,3,0,0,0,0,0,0,0,0,14,8,10,6,13,17,10,31,14,31,7,8,0,0,0,0,0,0,0,0,0,0,0,265.157,349.86,-939.00973,151.88027
213,323,0.00005,3,286,86,200,4.20E-27,5.6494,16.2901,10.6407,9.3785,2.4023,0.5823,-0.2638,0,60,40,0,60,5,71,18,22,22,2,0,0,0,0,0,0,0,0,0,0,0,9.3497,12.1047,8.165,0,0,0,2,0,0,42,13,9,129,4,1,77,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,9,0,0,0,0,0,0,0,0,0,0,2,0,0,42,13,9,129,4,1,0,0,0,0,0,0,0,0,0,2.72475,0.12956,3.37214,2.34626,1337,75,0,0,0,95.1062,35.28745275,8.5035,11.5349,7.2,14,5,5,4,5,2,37,6,5,122,0,2,76,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,2,76,3,0,0,0,0,0,0,0,0,12,4,5,4,5,2,37,6,5,120,0,0,0,0,0,0,0,0,0,0,0,0,7.185,197.593,513.742,-949.08396,169.17604
214,323,0.00005,4,287,114,173,4.22E-27,6.3743,12.9671,6.5928,8.9741,1.3742,0.5615,-0.1477,0,72,54,2,72,16,32,44,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9.8746,12.4825,8.1561,0,0,0,0,2,3,11,44,24,71,15,4,64,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,42,7,0,0,0,0,0,0,0,0,0,0,2,3,11,44,24,71,15,3,0,0,0,0,0,0,0,0,0,2.74522,0.16803,3.38699,2.35814,1417,35,17,0,0,94.8778,34.65309318,9.115,11.8421,7.3179,1,3,1,4,8,14,15,45,11,67,17,13,61,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,8,13,61,22,5,0,0,0,0,0,0,0,1,3,1,4,8,14,13,45,11,64,9,0,0,0,0,0,0,0,0,0,0,0,0,214.805,404.549,-968.86732,153.30268
215,323,0.00005,5,298,125,173,4.38E-27,6.9409,10.3334,3.3925,8.9185,0.7164,0.0838,-0.9861,0,64,13,0,66,0,42,55,6,4,0,0,0,0,0,0,0,0,0,0,0,0,9.698,12.016,8.0231,0,0,0,0,0,6,38,14,36,63,1,14,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,3,0,0,0,0,0,0,0,0,0,0,0,0,6,38,14,36,63,1,13,2,0,0,0,0,0,0,0,0,2.72212,0.11179,3.38253,2.39132,1445,120,0,0,0,95.6289,35.21679691,9.698,12.016,8.0231,0,0,0,0,0,6,38,14,36,63,1,14,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,14,36,63,1,13,2,0,0,0,0,0,0,0,0,0,0,199.98,389.616,-1015.4796,149.7004
216,323,0.00005,6,300,131,169,4.41E-27,7.7578,10.3611,2.6034,8.9826,0.6967,0.1081,-1.191,0,69,12,4,75,2,34,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7133,11.9771,7.9586,0,0,0,0,0,3,37,20,30,70,1,13,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,124,2,0,0,0,0,0,0,0,0,0,0,0,0,3,37,20,30,70,1,8,0,0,0,0,0,0,0,0,0,2.72566,0.11902,3.37611,2.3951,1457,124,0,0,0,95.5796,35.15648537,9.6667,11.9695,7.8817,0,1,0,0,1,5,33,23,27,70,3,11,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,124,2,0,0,0,0,0,0,0,0,0,1,0,0,1,5,33,23,27,70,2,7,0,0,0,0,0,0,0,0,0,0,0,205.497,373.319,-1021.9697,151.0303
217,323,0.00005,7,309,147,162,4.54E-27,8.4984,10.482,1.9836,9.1474,0.4802,1.0639,1.0438,0,61,74,0,60,77,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0259,12.0068,8.2284,0,0,0,0,0,0,12,0,89,61,0,0,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,89,61,0,0,0,0,0,0,0,0,0,0,0,2.73801,0.1198,3.30673,2.39362,1549,20,86,1,36,95.3029,34.31524372,6.2395,6.2381,6.2407,13,20,10,6,86,4,1,2,79,66,2,0,20,0,0,0,0,0,0,0,0,0,1,20,10,3,29,3,1,1,49,8,2,0,20,0,0,0,0,0,0,0,0,0,12,0,0,3,57,1,0,1,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,39.902,498.779,-1059.6074,148.5826
218,323,0.00005,8,312,144,168,4.59E-27,7.822,11.9591,4.1371,9.2424,0.9878,0.4574,-0.7279,4,26,14,26,79,10,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8333,12.0694,7.9167,0,0,0,0,0,0,21,42,41,58,6,0,134,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,10,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,41,58,6,0,0,0,0,0,0,0,0,0,0,2.7347,0.13855,3.39808,2.39688,1534,76,53,0,0,95.113,34.46956384,8.9808,11.8472,6.5238,4,2,2,4,17,21,31,23,25,42,4,7,121,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,7,121,9,0,0,0,0,0,0,0,0,4,2,2,4,17,20,30,23,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,207.473,345.788,-1062.7575,157.1625
219,323,0.00005,9,316,141,175,4.64E-27,7.7498,10.1948,2.445,9.1334,0.6487,-0.4011,-1.019,0,36,59,0,38,24,60,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8671,12.0071,8.1429,0,0,0,0,0,0,30,46,18,57,1,21,141,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,18,57,1,20,3,0,0,0,0,0,0,0,0,2.73255,0.13072,3.36866,2.34075,1559,30,75,1,28,95.2587,34.07478796,6.3481,6.9291,5.88,5,17,18,11,54,22,32,37,56,23,0,5,35,1,0,0,0,0,0,0,0,0,0,11,14,4,25,5,0,4,40,1,0,1,35,1,0,0,0,0,0,0,0,0,5,6,4,7,29,17,32,33,16,22,0,4,0,0,0,0,0,0,0,0,0,0,0,247.116,312.147,-1075.9643,159.5957
220,323,0.00005,10,318,146,172,4.67E-27,7.8059,10.6917,2.8857,9.2439,0.8466,-0.0152,-1.2624,9,62,34,21,70,38,43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8365,12.0068,7.9942,0,0,0,0,0,0,21,40,40,61,10,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,40,40,61,10,0,0,0,0,0,0,0,0,0,0,2.72748,0.11111,3.37302,2.41507,1564,79,60,0,6,95.4854,34.68677251,9.1635,10.9521,7.6453,2,2,2,0,12,4,17,39,51,64,10,0,114,1,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,21,4,0,0,114,1,0,0,0,0,0,0,0,0,2,0,0,0,10,4,17,39,30,60,10,0,0,0,0,0,0,0,0,0,0,0,0,197.096,358.65,-1090.5904,152.7896
